class,confidence,lat,lon,mission_type,risk_level,source
smoke,0.5,12.07005,14.10013,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.9644,14.03592,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.81896,14.59756,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.81774,14.58208,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.8127,14.57994,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.80715,14.58911,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.62654,14.7711,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.57778,14.77283,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.51834,14.86074,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.46698,14.5057,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.46011,14.49939,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.81179,5.60356,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.54939,6.4285,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.33793,6.9841,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.31574,6.98497,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.13732,7.53668,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.33744,5.90962,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.15314,13.4222,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.17146,6.89233,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.14193,13.39962,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.99609,14.05676,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.3747,5.15063,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.12817,6.88581,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.10768,6.90001,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.24501,12.22397,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.24436,12.22782,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.24508,12.22832,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.24227,12.22388,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.99049,7.28216,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.96721,7.19477,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.03794,12.86649,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.03439,12.86588,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.0539,6.11236,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.05323,6.11701,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.84064,6.92909,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.41055,2.75848,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.9435,6.12648,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.94042,6.1213,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.85434,6.18857,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.75557,6.62146,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.13039,16.53824,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.09703,10.72646,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.67241,6.86227,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.9391,4.87906,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.81091,5.78203,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.93456,4.87836,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.96754,11.12866,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.76281,5.93273,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.87782,5.10394,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.9462,11.15457,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.94562,11.15815,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.83952,5.2598,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.72469,5.95588,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.58408,6.85028,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.92508,11.07357,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.72528,5.81553,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.72461,5.82032,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.5775,6.845,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.92449,11.07714,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.92407,11.05868,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.82341,4.93584,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.81606,4.98976,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.85975,4.63674,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.86147,4.63393,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.81896,4.9319,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.64691,-1.55738,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.89122,10.88509,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.54482,6.60618,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.81714,4.68088,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.88079,10.86515,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.80124,11.27146,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.80128,4.64432,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.51699,6.59315,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.82697,10.96566,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.82276,10.92844,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.94813,15.93797,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.51289,6.28215,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.806,10.88597,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.68459,5.00054,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.33326,13.63183,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.46873,6.43686,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.46442,6.44067,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.38281,6.9926,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.42286,6.44328,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.45382,5.90455,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.27683,13.38825,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.37383,6.24301,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.54509,4.84555,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.29279,6.46529,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.84904,2.35454,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.84837,2.35984,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.93863,8.69056,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.27138,6.43243,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.43279,5.19323,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.18752,6.87209,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.23354,6.43552,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.58389,10.61679,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.89625,8.56632,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.1811,6.59094,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.5981,10.33806,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.10695,6.99869,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.2224,5.87454,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.56143,3.40923,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.75201,8.70935,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.61503,9.26162,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.95931,6.776,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.60142,8.93597,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.63089,1.49229,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,12.07258,-2.12147,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.51914,9.02824,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.50486,9.05466,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.94193,6.10407,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.52172,8.85878,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.46525,9.09149,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.46194,9.09097,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.57737,0.76362,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.53987,0.80326,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.35325,9.2202,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.05119,4.13835,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.69027,6.44601,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.64632,6.66886,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.58521,6.76134,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.29319,8.66636,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.58243,6.76191,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.8141,4.9845,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.02174,3.45116,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.34755,7.95953,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.34416,7.959,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.50476,6.86754,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.36021,13.93558,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.69671,5.30344,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.65571,5.44071,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.17796,0.8355,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.89614,3.04586,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.89471,3.04401,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.16756,0.79548,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.16628,0.80541,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.16226,0.79481,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.15557,0.84652,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.84367,3.18068,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.83766,3.12451,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.51886,5.33927,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.35949,6.38312,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.73663,3.66707,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.15451,0.42605,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.80433,3.13408,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.14235,0.43512,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.45549,5.59034,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.88072,9.37301,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.35191,6.20498,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.36755,5.71806,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.50185,4.7017,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.53675,16.7922,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.58417,3.70607,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.18762,6.28065,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.9807,13.42807,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.88674,13.59174,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.60232,9.06831,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.7874,7.82165,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.76333,0.73987,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.9056,-1.16905,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.61948,14.30293,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.18281,3.99275,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.15695,4.02469,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.8053,12.7396,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.89931,5.72263,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,11.0472,-3.31961,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.5746,-0.05412,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.43216,14.19917,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.55329,-0.11072,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.25799,2.17886,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.1998,9.42347,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.67468,12.57311,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.42887,7.77863,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.46392,7.36713,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.57578,12.83231,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.50194,-0.23314,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.57213,12.83169,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.56553,12.8039,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.12723,2.24849,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.72865,5.18607,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.07099,1.90098,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.69483,4.03062,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.61789,4.46381,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.37167,-1.40893,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.21048,13.1309,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,10.09601,-0.08322,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.98226,7.67632,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.84244,13.999,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,9.13749,5.24606,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.00013,9.73869,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.84392,10.43456,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.20704,7.2015,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,8.16512,6.60174,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.36813,10.68216,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.78755,7.64988,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.78418,7.64937,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.44708,9.53933,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.72883,7.7182,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.41684,7.07593,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.2012,8.14469,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.69549,0.63322,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.07335,3.97089,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.29384,8.87751,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.21256,8.89637,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,7.15166,2.65093,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.77864,4.74574,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.13622,8.909,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.40848,5.68139,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.48762,3.99796,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.48364,3.99737,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.4436,4.04917,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.07021,6.40363,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.06615,6.40692,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.06268,6.40639,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.06258,5.58697,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.01271,5.86448,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.06691,5.43732,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,6.58185,1.51495,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.92441,5.31662,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.95273,5.0496,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.72413,6.48819,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.73545,6.39274,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.73486,6.39655,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.6877,6.58665,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.68765,6.358,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.65975,6.51689,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.68418,6.35747,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.66033,6.51312,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.63615,6.67045,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.78348,5.42874,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.68774,5.37529,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.46072,6.69404,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.45673,6.69721,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.51707,5.93574,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.61667,5.20053,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.38618,6.65593,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.3536,6.83958,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.55682,5.49067,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.70876,4.48034,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.06249,8.51602,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.561,5.07382,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.25082,6.6014,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.11385,6.55753,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.38642,4.58833,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,5.00777,7.02006,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.98288,7.18116,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.98405,7.1164,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.9308,7.01635,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.86406,7.24718,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.84988,7.25569,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.91074,6.82444,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.84319,7.25466,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.80105,6.99607,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.58367,8.19031,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.80258,6.66599,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.55139,8.00895,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.66445,7.07388,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.87868,5.61548,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.65327,7.05752,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.80116,6.09025,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.81403,5.96175,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.42083,8.4248,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.51576,7.75883,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,2.80729,18.01775,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.65671,6.61336,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.78262,5.65001,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.55334,7.04587,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.55672,7.00249,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.45953,7.46858,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.318,8.36636,SURVEY,MEDIUM,firms_viirs_noaa20
fire,0.5,4.6626,6.07749,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.63033,6.26321,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.53034,6.81797,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.55063,6.66483,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.2718,8.33801,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.29177,8.16872,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.42415,7.15361,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.20039,8.44305,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.30718,7.65903,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.30387,7.65851,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.17944,8.40457,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.24186,7.79418,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.40217,6.64657,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.4526,6.32559,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.14565,7.97334,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,2.64811,17.18093,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.10466,7.80062,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,4.32605,5.82215,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,3.99151,7.28824,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,3.85659,6.97882,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,3.93817,5.86854,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,3.93469,5.868,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,2.1544,13.94841,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,1.55615,16.39343,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,1.43675,16.15962,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,1.42924,16.1738,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,1.42875,16.1768,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,1.41006,16.19522,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,0.28083,11.69422,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,0.23159,11.92821,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,0.22,11.87645,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,0.40715,9.89383,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,0.38048,9.61351,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,0.37942,9.59799,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-0.48366,14.92275,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-0.62795,15.70058,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-0.37519,11.85237,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.05313,14.05169,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-0.77529,11.91702,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-0.77413,11.9152,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-0.39018,9.3443,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.24749,14.51356,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-0.7254,8.73209,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.52451,9.95177,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.58873,9.97211,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.44113,8.67364,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.63594,9.8781,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.77157,9.82197,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.79768,9.89618,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-1.78932,9.81917,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-2.08862,11.43799,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-2.07018,9.80721,SURVEY,MEDIUM,firms_viirs_noaa20
smoke,0.5,-2.07316,9.16424,SURVEY,MEDIUM,firms_viirs_noaa20
